WatersystemID,PWS,Basin-Su,Basin -_1,Latitude,Longitude,Service Co,FacilityN,WaterType,GSA_Name
CA3900724,ELKHORN ESTATES WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.052481,-121.326971,70,WELL#2 (STANDBY),GW,Stockton East Water District GSA
CA3900726,BENTLEY TRAILER COURT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.927953,-121.232804,28,WELL,GW,Stockton East Water District GSA
CA3900742,J M EAGLE (WS),5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.903757,-121.258394,15,EAST WELL,GW,Stockton East Water District GSA
CA3900742,J M EAGLE (WS),5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.903758,-121.258425,15,MIDDLE WELL,GW,Stockton East Water District GSA
CA3900752,HILDRETH WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.030136,-121.257767,1,WELL,GW,Stockton East Water District GSA
CA3900755,SHADY REST TRAILER COURT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.994757,-121.171349,53,WELL #2 (NEW WELL),GW,Stockton East Water District GSA
CA3900756,LINDEN USD-GLENWOOD SCHOOL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.9902,-121.196956,1,WELL #2,GW,Stockton East Water District GSA
CA3900757,LINDEN USD-WATERLOO ELEMENTARY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.031159,-121.195458,1,WELL #2,GW,Stockton East Water District GSA
CA3900844,COUNTRY MANOR MHP,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.080204,-121.149072,37,WELL#1,GW,Stockton East Water District GSA
CA3900848,LODI USD-TURNER ACADEMY AT TOKAY COLONY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.080204,-121.149072,2,WELLHEAD,GW,Stockton East Water District GSA
CA3900907,BEL AIR MOBILE ESTATE,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.008917,-121.233985,116,WELL #1,GW,Stockton East Water District GSA
CA3900907,BEL AIR MOBILE ESTATE,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.010358,-121.234734,116,WELL #2,GW,Stockton East Water District GSA
CA3900907,BEL AIR MOBILE ESTATE,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.009972,-121.23564,116,WELL #3,GW,Stockton East Water District GSA
CA3900978,SJ COUNTY-REDWOOD SCHOOL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.000833,-121.228888,1,WELL #2,GW,Stockton East Water District GSA
CA3901080,ALPINE MEATS INC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.041795,-121.318436,1,WELL,GW,Stockton East Water District GSA
CA3901085,LODI USD-DAVIS SCHOOL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.03715,-121.247258,1,WELL,GW,Stockton East Water District GSA
CA3901086,PACIFIC BELL UE17L WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.056283,-121.286171,1,WELL HEAD,GW,Stockton East Water District GSA
CA3901113,WALNUT ACRES,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.997039,-121.243431,30,WELL#2,GW,Stockton East Water District GSA
CA3901120,WIENERSCHNITZEL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.020458,-121.256927,1,WELL #2,GW,Stockton East Water District GSA
CA3901123,MORADA CHEVRON FAST N EASY #60,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.055953,-121.258594,2,WELL,GW,Stockton East Water District GSA
CA3901159,WILKINSON MANOR A-ZONE PWS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.045116,-121.258024,38,WELL,GW,Stockton East Water District GSA
CA3901163,MUSD-NEW HAVEN SCHOOL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.050323,-121.246028,3,WELL,GW,Stockton East Water District GSA
CA3901194,VALIMET INC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.899616,-121.268327,3,WELL,GW,Stockton East Water District GSA
CA3901205,LOWER SAC PLAZA,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.045546,-121.319004,2,WELL #2,GW,Stockton East Water District GSA
CA3901245,CALIFORNIA FRUIT PROCESSORS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.994036,-121.216714,1,NORTH WELL,GW,Stockton East Water District GSA
CA3901245,CALIFORNIA FRUIT PROCESSORS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.993884,-121.216233,1,SOUTH WELL,GW,Stockton East Water District GSA
CA3901252,WATERLOO CALIFORNIA RESTAURANT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.034828,-121.187708,1,WELL #2,GW,Stockton East Water District GSA
CA3901253,WATERLOO GUN & BOCCE CLUB,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.008114,-121.219428,1,WELL #2,GW,Stockton East Water District GSA
CA3901280,HORIZON CHRISTIAN FELLOWSHIP,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.054191,-121.311338,1,WELL HEAD,GW,Stockton East Water District GSA
CA3901296,ITALIAN ATHLETIC CLUB,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.996181,-121.24514,1,WELL,GW,Stockton East Water District GSA
CA3901311,ROYCE FARMS BBQ,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.05532,-121.258362,1,WELL,GW,Stockton East Water District GSA
CA3901315,GAF MATERIALS CO,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.000755,-121.215656,1,WELL #2,GW,Stockton East Water District GSA
CA3901319,INTERNATIONAL PAPER,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.001284,-121.218107,1,WELL,GW,Stockton East Water District GSA
CA3901322,MANTECA INDUSTRIAL PRK CSA-30,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.98563,-121.2088,17,WELL#1,GW,Stockton East Water District GSA
CA3901322,MANTECA INDUSTRIAL PRK CSA-30,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.98563,-121.2088,17,WELL#2,GW,Stockton East Water District GSA
CA3901323,COZAD WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.992744,-121.242052,1,WELL #2,GW,Stockton East Water District GSA
CA3901337,MORADA ESTATES N PWS #46,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.050323,-121.246028,82,WELL#1,GW,Stockton East Water District GSA
CA3901337,MORADA ESTATES N PWS #46,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.052091,-121.244875,82,WELL#3,GW,Stockton East Water District GSA
CA3901345,NORMANS NURSERY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.037693,-121.003027,1,WELL #2,GW,Stockton East Water District GSA
CA3901368,OM SCOTT & SONS/HYPONEX CORP,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.008147,-121.027935,5,WELL#1,GW,Stockton East Water District GSA
CA3901382,O-G PACKING CO,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.987468,-121.232845,1,WELL #1,GW,Stockton East Water District GSA
CA3901382,O-G PACKING CO,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.987468,-121.232845,1,WELL #3,GW,Stockton East Water District GSA
CA3901392,"ENVIROPLEX, INC",5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.929045,-121.217848,1,WELL,GW,Stockton East Water District GSA
CA3901411,OAKMOORE CONGRE OF JEHOVAH WIT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.000033,-121.228029,1,WELL,GW,Stockton East Water District GSA
CA3901418,AUSTIN INDUSTRIAL PARK WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.002423,-121.21799,1,WELL,GW,Stockton East Water District GSA
CA3901422,ST MICHAELS WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.023811,-121.222837,2,WELL #1,GW,Stockton East Water District GSA
CA3901422,ST MICHAELS WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.023811,-121.222837,2,WELL #2,GW,Stockton East Water District GSA
CA3901423,DOWN RIVER AN ITW COMPANY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.003314,-121.217241,1,WELL #2,GW,Stockton East Water District GSA
CA3901441,LOVELACE TRANSFER STATION,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.054523,-121.028366,1,WELL,GW,Stockton East Water District GSA
CA3901445,PODESTA PACKING WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.049361,-121.03025,1,WELL #1,GW,Stockton East Water District GSA
CA3901453,TSI TRANS SYSTEM INC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.85638,-121.269393,1,WELL,GW,Stockton East Water District GSA
CA3901456,PRIMA FRUTTA PACKING,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.047806,-121.115202,1,WELL #1,GW,Stockton East Water District GSA
CA3901456,PRIMA FRUTTA PACKING,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.047806,-121.115202,1,WELL #2,GW,Stockton East Water District GSA
CA3901457,CLEMENTS RIDGE PRODUCE,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.864915,-121.232322,1,WELL 1,GW,Stockton East Water District GSA
CA3901463,TULARE FARMS LLLP WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.864915,-121.232322,1,WELL #2,GW,Stockton East Water District GSA
CA3901463,TULARE FARMS LLLP WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.864915,-121.232322,1,WELL 1,GW,Stockton East Water District GSA
CA3901470,DELRIO MARKET & DELI,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.874599,-121.253886,1,WELL #1,GW,Stockton East Water District GSA
CA3901471,FARMINGTON FRESH SALES LLC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.890325,-121.221775,1,WELL #1,GW,Stockton East Water District GSA
CA3901471,FARMINGTON FRESH SALES LLC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.890325,-121.221775,1,WELL #2,GW,Stockton East Water District GSA
CA3902136,LINDEN USD-CHARTVILLE SCHOOL,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.972424,-121.147999,1,WELL,GW,Stockton East Water District GSA
CA3910001,CALIFORNIA WATER SERVICE - STOCKTON,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.990108,-121.248044,45089,WELL 79-01,GW,Stockton East Water District GSA
CA3910006,STOCKTON EAST WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.966667,-121.216667,4,BOZZANO WELL NORTH,GW,Stockton East Water District GSA
CA3910006,STOCKTON EAST WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.966667,-121.216667,4,BOZZANO WELL SOUTH,GW,Stockton East Water District GSA
CA3910006,STOCKTON EAST WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.966667,-121.216667,4,EXTRACTION WELL NO. 1,GW,Stockton East Water District GSA
CA3910006,STOCKTON EAST WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.966667,-121.216667,4,WELL 74-01,GW,Stockton East Water District GSA
CA3910006,STOCKTON EAST WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.966667,-121.2,4,WELL 74-02,GW,Stockton East Water District GSA
CA3910019,LINDEN COUNTY WATER DISTRICT,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.01978,-121.108874,609,WELL 04 - STANDBY,GW,Stockton East Water District GSA
CA3910020,STOCKTON VERDE MOBILE HOME PARK,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.009114,-121.252034,293,EAST WELL,GW,Stockton East Water District GSA
CA3910020,STOCKTON VERDE MOBILE HOME PARK,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.007585,-121.255078,293,WEST WELL,GW,Stockton East Water District GSA
CA3910024,SAN JOAQUIN COUNTY - WILKINSON MANOR,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.045851,-121.255867,264,WELL 02 - STANDBY,GW,Stockton East Water District GSA
CA3910024,SAN JOAQUIN COUNTY - WILKINSON MANOR,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.045649,-121.246742,264,WELL 03 - BLACK OAK ESTATES WELL,GW,Stockton East Water District GSA
CA5000243,FRANK RAINES PARK OHV,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,37.874599,-121.253886,2,WELL O1 RAW,GU,Stockton East Water District GSA
CA3900624,WEST LANE MOBILE HOME PARK,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.078068,-121.28531,83,SOUTH WELL,GW,Woodbridge Irrigation District GSA
CA3900637,BIG WHEEL MOBILE HOME PARK,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.078168,-121.285275,55,NORTH WELL,GW,Woodbridge Irrigation District GSA
CA3901032,LODI USD-TURNER ACADEMY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.14,-121.37,1,WELL #2,GW,Woodbridge Irrigation District GSA
CA3901075,FAIRWAY ESTATES PWS CSA-18,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.09,-121.3,41,WELL #1,GW,Woodbridge Irrigation District GSA
CA3901176,PHILLIPS FARMS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.115256,-121.371339,2,WELL#1 (STANDBY),GW,Woodbridge Irrigation District GSA
CA3901176,PHILLIPS FARMS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.115256,-121.371339,2,WELL#2,GW,Woodbridge Irrigation District GSA
CA3901248,FLAG CITY WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.11299,-121.388682,4,WELL#1,GW,Woodbridge Irrigation District GSA
CA3901248,FLAG CITY WATER SYSTEM,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.113064,-121.391997,4,WELL#2,GW,Woodbridge Irrigation District GSA
CA3901387,STOCKTON BAPTIST CHURCH,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.096021,-121.309391,1,WELL,GW,Woodbridge Irrigation District GSA
CA3901390,FRANK C ALEGRE TRUCKING INC WS,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.114133,-121.377673,1,WELL,GW,Woodbridge Irrigation District GSA
CA3901393,CBUSO DBA TURNER ROAD VINTNERS (WEST),5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.139434,-121.388115,1,WELL #2,GW,Woodbridge Irrigation District GSA
CA3901393,CBUSO DBA TURNER ROAD VINTNERS (WEST),5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.138638,-121.389125,1,WELL #3,GW,Woodbridge Irrigation District GSA
CA3901400,VALLEY LANDSCAPING & MAINT INC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.096021,-121.309391,1,WELL,GW,Woodbridge Irrigation District GSA
CA3901410,VAN RUITEN FAMILY WINERY,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.115111,-121.320391,1,WELL HEAD,GW,Woodbridge Irrigation District GSA
CA3901425,MORADA PRODUCE,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.116355,-121.353149,1,WELL #2,GW,Woodbridge Irrigation District GSA
CA3901467,GLORIANN FARM INC,5-022.01,SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,38.071783,-121.294461,1,WELL #1,GW,Woodbridge Irrigation District GSA
CA2400005,MANCHESTER MOBILE HOME PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.335477,-120.577309,14,WELL 01,GW,Merced Irrigation-Urban GSA
CA2400011,DOLE ATWATER PLANT,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.360737,-120.630652,1,WELL #2 NW OF PLANT 6/2010,GW,Merced Irrigation-Urban GSA
CA2400011,DOLE ATWATER PLANT,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.360737,-120.630652,1,WELL #3 1000 FT. N OF PLANT (3/12),GW,Merced Irrigation-Urban GSA
CA2400013,SENSIENT NATURAL INGREDIENTS LLC,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.393753,-120.667578,1,WELL 02,GW,Merced Irrigation-Urban GSA
CA2400013,SENSIENT NATURAL INGREDIENTS LLC,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.393753,-120.667578,1,WELL 4-STANDBY WELL (NEWEST WELL),GW,Merced Irrigation-Urban GSA
CA2400028,MERCED RIVER RESORT,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.32372,-120.448028,85,WELL #2: CLUBHOUSE WELL,GW,Merced Irrigation-Urban GSA
CA2400034,BUHACH PENTECOST HALL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.330469,-120.579051,1,WELL-NORTH EDGE (4-02),GW,Merced Irrigation-Urban GSA
CA2400046,BLACK RASCAL WATER COMPANY,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.32372,-120.448028,131,WELL #2-BEHIND 1929 BROOKDALE,GW,Merced Irrigation-Urban GSA
CA2400052,EDGE OF TOWN - ATWATER RENTALS,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.338404,-120.618162,8,WELL 01,GW,Merced Irrigation-Urban GSA
CA2400052,EDGE OF TOWN - ATWATER RENTALS,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.338163,-120.618017,8,WELL 02,GW,Merced Irrigation-Urban GSA
CA2400053,EL NIDO MOBILE HOME PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.133241,-120.491637,50,"WELL #3 - BY N ENTRANCE, DRILLED 1993",GW,Merced Irrigation-Urban GSA
CA2400053,EL NIDO MOBILE HOME PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.133241,-120.491637,50,"WELL #4 - NW CORNER, DRILLED 8/06",GW,Merced Irrigation-Urban GSA
CA2400062,SNELLING MERCED FALLS SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.320249,-120.444933,4,WELL #1- N.OF CAFETERIA/GYMNASIUM,GW,Merced Irrigation-Urban GSA
CA2400064,MERQUIN ELEMENTARY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.360971,-120.583045,2,SYSTEM WELL #1- W. SIDE OF SCHOOL PRPRTY,GW,Merced Irrigation-Urban GSA
CA2400075,EL NIDO ELEMENTARY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.133995,-120.48873,3,WELL  2,GW,Merced Irrigation-Urban GSA
CA2400078,TURLOCK GOLF & COUNTRY CLUB,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.43945,-120.564305,7,WELL #1- CLUBHOUSE/POOL AREA,GW,Merced Irrigation-Urban GSA
CA2400079,MCSWAIN ELEMENTARY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.133165,-120.488122,24,WELL #2-  SCHOOL  WELL 02N (1982),GW,Merced Irrigation-Urban GSA
CA2400079,MCSWAIN ELEMENTARY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.133165,-120.488122,24,WELL 3 - WEST CAMPUS WELL (2008),GW,Merced Irrigation-Urban GSA
CA2400084,EVERGREEN MOBILE HOME PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.380173,-120.595714,11,WELL #2-STANDBY WELL,GW,Merced Irrigation-Urban GSA
CA2400084,EVERGREEN MOBILE HOME PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.380173,-120.595714,11,WELL 01 - N. OF MAIN APT. BLDG.,GW,Merced Irrigation-Urban GSA
CA2400097,CRESSEY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.352197,-120.719005,1,WELL#1-S. SIDE OF SCHOOL PROPERTY,GW,Merced Irrigation-Urban GSA
CA2400113,SCHELBY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.385929,-120.686217,1,WELL #4 TO NORTH-DRILLED 1989,GW,Merced Irrigation-Urban GSA
CA2400113,SCHELBY SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.385929,-120.686217,1,WELL #5 -STBY,GW,Merced Irrigation-Urban GSA
CA2400114,LAKE YOSEMITE COUNTY PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.37926,-120.42189,1,WELL # 6 - BICENTENNIAL GROVE 8/07,GW,Merced Irrigation-Urban GSA
CA2400114,LAKE YOSEMITE COUNTY PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.37926,-120.42189,1,WELL #5-NEW ROTARY COVE II AREA,GW,Merced Irrigation-Urban GSA
CA2400117,RANCHO DEL REY GOLF CLUB,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.33958,-120.581876,1,WELL #3 GOLF COURSE (DRILLED 11/03),GW,Merced Irrigation-Urban GSA
CA2400117,RANCHO DEL REY GOLF CLUB,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.33958,-120.581876,1,WELL#2CLUB HOUSE LOOP A,GW,Merced Irrigation-Urban GSA
CA2400119,MERCED GOLF & COUNTRY CLUB,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.379801,-120.451009,1,WELL #1-S. OF CLUBHOUSE PARKING LOT,GW,Merced Irrigation-Urban GSA
CA2400128,COUNTRY CLUB COUNTY WD,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.410871,-120.689566,23,WELL#1-STANDBY-120  FROM RD-RESLEEVE  01,GW,Merced Irrigation-Urban GSA
CA2400134,BUHACH PRESCHOOL (KINDERCARE),5-022.04,SAN JOAQUIN VALLEY - MERCED,37.379801,-120.451009,1,WELL #1-FRONT OF MIDDLE BUILDING,GW,Merced Irrigation-Urban GSA
CA2400139,YOSEMITE WHOLESALE,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.2656,-120.436071,1,WELL 02 -STANDBY,GW,Merced Irrigation-Urban GSA
CA2400140,NAGAME JAPANESE RESTAURANT,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.31282,-120.517083,1,WELL #1-W. OF RESTAURANT,GW,Merced Irrigation-Urban GSA
CA2400143,HAPPY ACRES,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.371934,-120.590449,5,WELL 01 - N. OF GARAGE,GW,Merced Irrigation-Urban GSA
CA2400148,MERCED ADVENTIST CHURCH WATER SYS.,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.268516,-120.437517,4,WELL-S.E. OF SCHOOL BUILDING,GW,Merced Irrigation-Urban GSA
CA2400149,BECERRA CORNERS,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.397276,-120.594707,9,WELL 01,GW,Merced Irrigation-Urban GSA
CA2400153,APOSTOLIC TABERNACLE,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.31282,-120.517083,2,SYSTEM WELL-E. END OF SCHOOL BUILDING,GW,Merced Irrigation-Urban GSA
CA2400162,HUGHSON NUT INC. - LIVINGSTON,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.410267,-120.689565,1,WELL 04,GW,Merced Irrigation-Urban GSA
CA2400169,E & J GALLO WINERY,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.379325,-120.7871,5,WELL #4-1500  S OF RIVER RD (130  DEEP),GW,Merced Irrigation-Urban GSA
CA2400176,ST. PAUL LUTHERAN DAY CARE,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.311955,-120.442998,1,WELL #1-E. OF CHURCH/SCHOOL BUILDING,GW,Merced Irrigation-Urban GSA
CA2400182,DOLE OAKDALE ROAD WELL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.439712,-120.582665,1,WELL #2-S. OF NEW M/H,GW,Merced Irrigation-Urban GSA
CA2400206,JOSEPH GALLO CHEESE CO.,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.284843,-120.677854,7,WELL #2-100 FT S OF PLANT,GW,Merced Irrigation-Urban GSA
CA2400206,JOSEPH GALLO CHEESE CO.,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.284843,-120.677854,7,WELL 01 - 4/10 MI S.W. CHEESE PLANT,GW,Merced Irrigation-Urban GSA
CA2400211,RYEL FAMILY TRUST,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.309153,-120.466721,4,WELL 02,GW,Merced Irrigation-Urban GSA
CA2400216,CAL TRANS CHP CHOWCHILLA RIVER FACILITY,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.276952,-120.487271,1,WELL #1 - S END OF FACILITY,GW,Merced Irrigation-Urban GSA
CA2400219,MERCED NEW LIFE SCHOOL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.296845,-120.442006,1,WELL #1,GW,Merced Irrigation-Urban GSA
CA2400222,9-IRON WATER SYSTEM,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.339619,-120.538545,1,WELL 1 S OF PRACTICE TEES,GW,Merced Irrigation-Urban GSA
CA2400227,ELKS LODGE PARK,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.276973,-120.498896,29,WELL 02,GW,Merced Irrigation-Urban GSA
CA2400230,ANIMAL MEDICAL CENTER,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.331644,-120.418393,1,WELL 01,GW,Merced Irrigation-Urban GSA
CA2400232,"A V THOMAS PRODUCE, INC.",5-022.04,SAN JOAQUIN VALLEY - MERCED,37.345571,-120.690948,18,WELL 2 SOUTH (DRILLED 2007),GW,Merced Irrigation-Urban GSA
CA2400232,"A V THOMAS PRODUCE, INC.",5-022.04,SAN JOAQUIN VALLEY - MERCED,37.345571,-120.690948,18,WELL 3 NE (DRILLED 2012,GW,Merced Irrigation-Urban GSA
CA2400234,ATWATER LDS,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.368251,-120.613119,1,WELL 1,GW,Merced Irrigation-Urban GSA
CA2400235,MICHAEL AND VERONICA BRASIL,5-022.04,SAN JOAQUIN VALLEY - MERCED,37.359112,-120.83386,7,WELL 1 - SOUTH WELL BY MILK BARN,GW,Merced Irrigation-Urban GSA
